id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
199,AdamNaFonieJacka,0,0,19.905701,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
200,AdamNaFonieJacka,0,0,19.905416,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
201,AdamNaFonieJacka,0,0,19.905130,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
202,AdamNaFonieJacka,0,0,19.904846,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
203,AdamNaFonieJacka,0,0,19.904562,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
204,AdamNaFonieJacka,0,0,19.904278,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
205,AdamNaFonieJacka,0,0,19.903994,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
206,AdamNaFonieJacka,0,0,19.903708,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
207,AdamNaFonieJacka,0,0,19.903423,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
208,AdamNaFonieJacka,0,0,19.903139,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
209,AdamNaFonieJacka,0,0,19.907124,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
210,AdamNaFonieJacka,0,0,19.906839,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
211,User_2,0,0,19.906555,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
212,User_2,0,0,19.906269,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
213,User_2,0,0,19.905987,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
214,User_2,0,0,19.905701,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
215,User_2,0,0,19.905416,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
216,User_2,0,0,19.905130,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
217,User_2,0,0,19.904846,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
218,User_2,0,0,19.904562,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
219,User_2,0,0,19.904278,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
220,User_2,0,0,19.903994,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
221,User_2,0,0,19.903708,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
222,User_2,0,0,19.903423,50.061810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
223,User_2,0,0,19.908262,50.061626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
224,User_2,0,0,19.907978,50.061626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
225,User_2,0,0,19.907694,50.061626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
226,User_2,0,0,19.907410,50.061626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
227,User_2,0,0,19.907124,50.061626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
