id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
69,AdamNaFonieJacka,-2,1644316380965,19.919081,50.059952,19.91912,50.05994,-42.10817,0.20961,20.31293,0.24156,6.43
70,AdamNaFonieJacka,-2,1644316915211,19.918797,50.058647,19.91878,50.05862,-39.73432,0.30205,20.59056,0.28316,9.65
71,AdamNaFonieJacka,-2,1644317010254,19.918797,50.058834,19.91880,50.05884,-40.78109,0.27912,21.37271,0.58284,3.22
72,AdamNaFonieJacka,-2,1644317052371,19.918797,50.059017,19.91878,50.05900,-40.46121,0.24698,19.66103,0.36098,3.22
73,AdamNaFonieJacka,-2,1644317107102,19.918797,50.059204,19.91880,50.05919,-40.80007,0.36781,20.33855,0.39788,3.22
74,AdamNaFonieJacka,-2,1644317154059,19.918797,50.059391,19.91878,50.05937,-40.34948,0.25675,20.29363,0.35880,3.22
75,AdamNaFonieJacka,-2,1644317181248,19.918797,50.059578,19.91879,50.05957,-40.80120,0.46883,19.26968,0.64855,3.22
76,AdamNaFonieJacka,-2,1644317221492,19.918797,50.059765,19.91879,50.05975,-39.91181,0.26718,19.25484,0.33515,3.22
77,AdamNaFonieJacka,-2,1644317243108,19.918797,50.059952,19.91878,50.05994,-39.70865,0.18658,19.83744,0.48113,3.22
78,AdamNaFonieJacka,-2,1644317461362,19.918512,50.058647,19.91854,50.05865,-39.59091,0.21286,15.53214,0.33761,3.22
79,AdamNaFonieJacka,-2,1644317582405,19.918512,50.058834,19.91851,50.05881,-43.95034,0.35923,18.86375,0.51047,4.29
80,AdamNaFonieJacka,-2,1644317625091,19.918512,50.059017,19.91856,50.05900,-44.02152,0.30580,18.87994,0.24826,5.36
81,AdamNaFonieJacka,-2,1644317670356,19.918512,50.059204,19.91850,50.05920,-44.27907,0.23952,20.55303,0.31774,3.22
82,AdamNaFonieJacka,-2,1644317712554,19.918512,50.059391,19.91855,50.05937,-44.26356,0.23635,20.09046,0.21163,5.36
83,AdamNaFonieJacka,-2,1644317761706,19.918512,50.059578,19.91853,50.05955,-44.21941,0.19508,19.84624,0.28718,4.29
84,AdamNaFonieJacka,-2,1644317804870,19.918512,50.059765,19.91853,50.05973,-43.99355,0.36535,20.28031,0.70279,5.36
85,AdamNaFonieJacka,-2,1644317828774,19.918512,50.059952,19.91849,50.05994,-44.18599,0.45732,20.46870,0.30327,4.29
86,AdamNaFonieJacka,-2,1644318301413,19.918226,50.058647,19.91823,50.05863,-43.90554,0.27056,18.66332,0.54038,3.22
87,AdamNaFonieJacka,-2,1644318335735,19.918226,50.058834,19.91820,50.05884,-44.05477,0.25234,20.99027,0.27861,5.36
88,AdamNaFonieJacka,-2,1644318382472,19.918226,50.059017,19.91819,50.05898,-43.86252,0.19227,21.20923,0.24688,10.72
89,AdamNaFonieJacka,-2,1644318404239,19.918226,50.059204,19.91824,50.05917,-44.24126,0.22697,20.90202,0.29060,9.65
90,AdamNaFonieJacka,-2,1644318452653,19.918226,50.059391,19.91822,50.05937,-43.80531,0.23267,20.66819,0.20268,3.22
91,AdamNaFonieJacka,-2,1644318483101,19.918226,50.059578,19.91824,50.05956,-43.92824,0.19534,20.71288,0.32907,3.22
92,AdamNaFonieJacka,-2,1644318531330,19.918226,50.059765,19.91822,50.05975,-44.22958,0.26367,20.47935,0.26219,3.22
93,AdamNaFonieJacka,-2,1644318582401,19.918226,50.059952,19.91823,50.05995,-44.18933,0.09359,20.97522,0.27860,4.29
94,AdamNaFonieJacka,-2,1644318757961,19.917942,50.058460,19.91792,50.05847,-45.88683,0.24204,19.00353,0.24171,3.22
95,AdamNaFonieJacka,-2,1644318800003,19.917942,50.058647,19.91796,50.05864,-43.30529,0.27500,19.92914,0.38418,3.22
96,AdamNaFonieJacka,-2,1644318835209,19.917942,50.058834,19.91794,50.05882,-43.72322,0.26801,21.07725,0.38812,3.22
97,AdamNaFonieJacka,-2,1644318874321,19.917942,50.059017,19.91797,50.05901,-43.96180,0.30355,20.24577,0.33773,4.29
98,AdamNaFonieJacka,-2,1644318921645,19.917942,50.059204,19.91793,50.05918,-44.17706,0.15256,20.51715,0.26873,4.29
99,AdamNaFonieJacka,-2,1644318959604,19.917942,50.059391,19.91795,50.05937,-44.08538,0.24504,20.42669,0.35227,3.22
100,AdamNaFonieJacka,-2,1644319028451,19.917942,50.059578,19.91795,50.05956,-44.66508,0.37120,20.03108,0.74748,3.22
101,AdamNaFonieJacka,-2,1644319071517,19.917942,50.059765,19.91798,50.05974,-43.98586,0.24593,20.99546,0.24316,9.65
102,AdamNaFonieJacka,-2,1644319114417,19.917942,50.059952,19.91795,50.05992,-44.04527,0.39931,20.98042,0.38358,9.65
103,AdamNaFonieJacka,-2,1644319153807,19.917942,50.060135,19.91794,50.06012,-43.75713,0.40344,20.74738,0.30923,9.65
104,AdamNaFonieJacka,-2,1644319459038,19.917658,50.058460,19.91765,50.05845,-43.93792,0.46101,20.91083,0.57435,4.29
105,AdamNaFonieJacka,-2,1644319483704,19.917658,50.058647,19.91764,50.05863,-44.20524,0.49619,20.24714,0.31233,9.65
106,Johnny_2,-2,1644608196377,19.917658,50.058834,19.91769,50.05882,-45.10518,0.26043,21.20273,0.29347,4.50
107,Johnny_2,-2,1644608245009,19.917658,50.059017,19.91767,50.05901,-45.21240,0.30840,22.43055,0.44577,4.16
108,Johnny_2,-2,1644608268907,19.917658,50.059204,19.91766,50.05921,-44.25156,0.27330,23.34804,0.45247,3.00
109,Johnny_2,-2,1644608287893,19.917658,50.059391,19.91766,50.05939,-45.40134,0.25789,24.18323,0.30637,3.00
110,Johnny_2,-2,1644608306885,19.917658,50.059578,19.91766,50.05956,-45.29694,0.21966,23.73259,0.43278,3.00
111,AdamNaFonieJacka,-2,1644319728712,19.917658,50.059765,19.91765,50.05975,-43.96464,0.38307,21.00878,0.55599,9.65
112,AdamNaFonieJacka,-2,1644319773985,19.917658,50.059952,19.91766,50.05991,-44.27227,0.40281,21.09492,0.51551,9.65
113,AdamNaFonieJacka,-2,1644319865808,19.917658,50.060135,19.91762,50.06009,-44.38245,0.32611,19.26809,0.23521,9.65
114,AdamNaFonieJacka,-2,1644320078552,19.917374,50.058460,19.91740,50.05844,-44.03043,0.18906,19.17926,0.32423,3.22
115,AdamNaFonieJacka,-2,1644320121340,19.917374,50.058647,19.91736,50.05865,-44.52986,0.40395,19.08676,0.40447,9.65
116,AdamNaFonieJacka,-2,1644320152960,19.917374,50.058834,19.91734,50.05882,-43.97777,0.20911,19.55166,0.47141,9.65
117,AdamNaFonieJacka,-2,1644320216234,19.917374,50.059017,19.91737,50.05901,-44.19106,0.17340,19.68498,0.36265,9.65
118,AdamNaFonieJacka,-2,1644320246747,19.917374,50.059204,19.91735,50.05920,-43.99011,0.36523,19.54577,0.34786,9.65
119,AdamNaFonieJacka,-1,1644410453430,19.917374,50.059391,19.91738,50.05940,-42.99970,4.76729,20.95404,2.32387,10.72
120,AdamNaFonieJacka,-1,1644410495591,19.917374,50.059578,19.91737,50.05955,-44.07271,0.35405,18.85310,0.29910,10.72
121,AdamNaFonieJacka,-1,1644410521649,19.917374,50.059765,19.91737,50.05978,-44.12951,0.29761,18.91646,0.31022,9.65
122,AdamNaFonieJacka,-2,1644410557032,19.917374,50.059952,19.91738,50.05991,-43.94672,0.37871,19.35528,0.28392,9.65
123,AdamNaFonieJacka,-2,1644410611394,19.917374,50.060135,19.91737,50.06010,-44.13518,0.24216,19.11091,0.32983,10.72
124,AdamNaFonieJacka,-2,1644410801424,19.917088,50.058460,19.91715,50.05849,-43.55661,0.31139,20.09595,0.28045,9.65
125,AdamNaFonieJacka,-2,1644410872654,19.917088,50.058647,19.91708,50.05861,-44.37330,0.23554,19.37947,0.25358,9.65
126,AdamNaFonieJacka,-2,1644410910157,19.917088,50.058834,19.91709,50.05883,-44.43575,0.23597,19.05961,0.19796,9.65
127,AdamNaFonieJacka,-2,1644410940904,19.917088,50.059017,19.91709,50.05901,-44.35023,0.24223,19.11032,0.23157,9.65
128,AdamNaFonieJacka,-2,1644410994739,19.917088,50.059204,19.91708,50.05919,-44.34880,0.28014,19.25393,0.32249,9.65
129,AdamNaFonieJacka,-2,1644411055876,19.917088,50.059391,19.91706,50.05933,-44.53122,0.16657,18.72836,0.47617,10.72
130,AdamNaFonieJacka,-2,1644411095423,19.917088,50.059578,19.91712,50.05953,-44.25455,0.33962,19.37432,0.27038,9.65
131,AdamNaFonieJacka,-2,1644411214053,19.917088,50.059765,19.91711,50.05976,-44.30869,0.22696,19.27096,0.16598,4.29
132,AdamNaFonieJacka,-2,1644411246374,19.917088,50.059952,19.91710,50.05994,-44.46995,0.26451,19.51725,0.41300,4.29
133,AdamNaFonieJacka,-2,1644411290511,19.917088,50.060135,19.91709,50.06012,-44.51202,0.21486,18.86642,0.25951,3.22
134,AdamNaFonieJacka,-2,1644411468360,19.916803,50.058460,19.91677,50.05848,-44.26529,0.18942,20.07054,0.40374,4.29
135,AdamNaFonieJacka,-2,1644411502049,19.916803,50.058647,19.91679,50.05862,-44.35718,0.21319,19.14475,0.26047,4.29
136,AdamNaFonieJacka,-2,1644411573359,19.916803,50.058834,19.91679,50.05884,-44.18184,0.31003,19.49237,0.30732,5.36
137,AdamNaFonieJacka,-2,1644411639946,19.916803,50.059017,19.91679,50.05895,-44.65839,0.26298,18.75196,0.37597,9.65
138,AdamNaFonieJacka,-2,1644411711973,19.916803,50.059204,19.91681,50.05918,-44.59598,0.20328,19.09258,0.31674,4.29
139,AdamNaFonieJacka,-2,1644411765932,19.916803,50.059391,19.91682,50.05937,-44.45476,0.28008,19.33639,0.28532,4.29
140,AdamNaFonieJacka,-2,1644411818841,19.916803,50.059578,19.91676,50.05956,-44.49903,0.30773,19.12710,0.36499,5.36
141,AdamNaFonieJacka,-2,1644411855899,19.916803,50.059765,19.91682,50.05978,-44.26680,0.26667,19.11663,0.34112,9.65
142,AdamNaFonieJacka,-2,1644411909852,19.916803,50.059952,19.91678,50.05997,-44.25560,0.14598,19.27511,0.29307,10.72
143,AdamNaFonieJacka,-2,1644411947644,19.916803,50.060135,19.91680,50.06015,-44.38542,0.22941,18.99187,0.27119,11.79
144,Johnny_2,-1,0,19.916803,50.060322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
